country,year,sex,age_group,suicides_no,population,suicides_ratio
Mauritius,2015,male,75+ years,2.0,15510.0,0.129
Mauritius,2016,female,15-24 years,4.0,94001.0,0.043000000000000003
Mauritius,2016,female,25-34 years,3.0,85747.0,0.034999999999999996
Mauritius,2016,female,35-54 years,6.0,177524.0,0.034
Mauritius,2016,female,5-14 years,0.0,81248.0,0.0
Mauritius,2016,female,55-74 years,2.0,120603.0,0.017
Mauritius,2016,female,75+ years,0.0,26298.0,0.0
Mauritius,2016,male,15-24 years,18.0,96372.0,0.187
Mauritius,2016,male,25-34 years,17.0,87701.0,0.194
Mauritius,2016,male,35-54 years,33.0,180530.0,0.183
Mauritius,2016,male,5-14 years,0.0,83549.0,0.0
Mauritius,2016,male,55-74 years,12.0,107902.0,0.111
Mauritius,2016,male,75+ years,3.0,15754.0,0.19
Mexico,2006,female,15-24 years,287.0,10309008.0,0.028
Mexico,2006,female,25-34 years,137.0,9546600.0,0.014
Mexico,2006,female,35-54 years,161.0,11985917.0,0.013
Mexico,2006,female,5-14 years,61.0,11508120.0,0.005
Mexico,2006,female,55-74 years,52.0,4886682.0,0.011
Mexico,2006,female,75+ years,11.0,1441037.0,0.008
Mexico,2006,male,15-24 years,926.0,10624582.0,0.087
Mexico,2006,male,25-34 years,928.0,9459323.0,0.098
Mexico,2006,male,35-54 years,995.0,11286802.0,0.088
Mexico,2006,male,5-14 years,114.0,11875780.0,0.01
Mexico,2006,male,55-74 years,419.0,4535133.0,0.092
Mexico,2006,male,75+ years,139.0,1009855.0,0.13799999999999998
Mexico,2007,female,15-24 years,272.0,10427676.0,0.026
Mexico,2007,female,25-34 years,173.0,9590582.0,0.018000000000000002
Mexico,2007,female,35-54 years,202.0,12451981.0,0.016
Mexico,2007,female,5-14 years,53.0,11546073.0,0.005
Mexico,2007,female,55-74 years,48.0,5064820.0,0.009000000000000001
Mexico,2007,female,75+ years,14.0,1503866.0,0.009000000000000001
Mexico,2007,male,15-24 years,910.0,10761087.0,0.085
Mexico,2007,male,25-34 years,943.0,9530655.0,0.09899999999999999
Mexico,2007,male,35-54 years,1030.0,11726685.0,0.088
Mexico,2007,male,5-14 years,83.0,11918904.0,0.007
Mexico,2007,male,55-74 years,421.0,4716115.0,0.089
Mexico,2007,male,75+ years,136.0,1055853.0,0.129
Mexico,2008,female,15-24 years,325.0,10559325.0,0.031
Mexico,2008,female,25-34 years,176.0,9612896.0,0.018000000000000002
Mexico,2008,female,35-54 years,213.0,12936391.0,0.016
Mexico,2008,female,5-14 years,73.0,11564700.0,0.006
Mexico,2008,female,55-74 years,60.0,5270209.0,0.011
Mexico,2008,female,75+ years,13.0,1565132.0,0.008
Mexico,2008,male,15-24 years,997.0,10909870.0,0.091
Mexico,2008,male,25-34 years,959.0,9582642.0,0.1
Mexico,2008,male,35-54 years,1113.0,12193540.0,0.091
Mexico,2008,male,5-14 years,111.0,11956461.0,0.009000000000000001
Mexico,2008,male,55-74 years,457.0,4918339.0,0.093
Mexico,2008,male,75+ years,145.0,1101082.0,0.132
Mexico,2009,female,15-24 years,359.0,10695396.0,0.034
Mexico,2009,female,25-34 years,212.0,9636739.0,0.022
Mexico,2009,female,35-54 years,234.0,13420062.0,0.017
Mexico,2009,female,5-14 years,81.0,11560068.0,0.007
Mexico,2009,female,55-74 years,74.0,5495711.0,0.013
Mexico,2009,female,75+ years,6.0,1622435.0,0.004
Mexico,2009,male,15-24 years,1032.0,11057116.0,0.093
Mexico,2009,male,25-34 years,985.0,9636154.0,0.102
Mexico,2009,male,35-54 years,1271.0,12663131.0,0.1
Mexico,2009,male,5-14 years,109.0,11979752.0,0.009000000000000001
Mexico,2009,male,55-74 years,497.0,5132854.0,0.097
Mexico,2009,male,75+ years,163.0,1144924.0,0.14200000000000002
Mexico,2010,female,15-24 years,350.0,10827976.0,0.032
Mexico,2010,female,25-34 years,177.0,9676184.0,0.018000000000000002
Mexico,2010,female,35-54 years,231.0,13887708.0,0.017
Mexico,2010,female,5-14 years,73.0,11534311.0,0.006
Mexico,2010,female,55-74 years,62.0,5735458.0,0.011
Mexico,2010,female,75+ years,7.0,1675096.0,0.004
Mexico,2010,male,15-24 years,1074.0,11192708.0,0.096
Mexico,2010,male,25-34 years,936.0,9704369.0,0.096
Mexico,2010,male,35-54 years,1191.0,13117850.0,0.091
Mexico,2010,male,5-14 years,109.0,11983471.0,0.009000000000000001
Mexico,2010,male,55-74 years,483.0,5353293.0,0.09000000000000001
Mexico,2010,male,75+ years,165.0,1187437.0,0.13899999999999998
Mexico,2011,female,15-24 years,439.0,10955599.0,0.04
Mexico,2011,female,25-34 years,225.0,9731711.0,0.023
Mexico,2011,female,35-54 years,222.0,14331297.0,0.015000000000000001
Mexico,2011,female,5-14 years,107.0,11496698.0,0.009000000000000001
Mexico,2011,female,55-74 years,72.0,5967658.0,0.012
Mexico,2011,female,75+ years,6.0,1727144.0,0.003
Mexico,2011,male,15-24 years,1308.0,11318362.0,0.116
Mexico,2011,male,25-34 years,1024.0,9792087.0,0.10500000000000001
Mexico,2011,male,35-54 years,1326.0,13558864.0,0.098
Mexico,2011,male,5-14 years,140.0,11975964.0,0.012
Mexico,2011,male,55-74 years,533.0,5562736.0,0.096
Mexico,2011,male,75+ years,156.0,1236980.0,0.126
Mexico,2012,female,15-24 years,407.0,11076558.0,0.037
Mexico,2012,female,25-34 years,214.0,9801779.0,0.022
Mexico,2012,female,35-54 years,258.0,14755637.0,0.017
Mexico,2012,female,5-14 years,79.0,11441953.0,0.007
Mexico,2012,female,55-74 years,85.0,6214623.0,0.014
Mexico,2012,female,75+ years,8.0,1772584.0,0.005
Mexico,2012,male,15-24 years,1251.0,11427075.0,0.10900000000000001
Mexico,2012,male,25-34 years,1013.0,9890969.0,0.102
Mexico,2012,male,35-54 years,1264.0,13980301.0,0.09000000000000001
Mexico,2012,male,5-14 years,123.0,11945793.0,0.01
Mexico,2012,male,55-74 years,509.0,5778173.0,0.088
Mexico,2012,male,75+ years,170.0,1283320.0,0.132
Mexico,2013,female,15-24 years,392.0,11186604.0,0.034999999999999996
Mexico,2013,female,25-34 years,212.0,9885421.0,0.020999999999999998
Mexico,2013,female,35-54 years,263.0,15162201.0,0.017
Mexico,2013,female,5-14 years,66.0,11378193.0,0.006
Mexico,2013,female,55-74 years,94.0,6474009.0,0.015000000000000001
Mexico,2013,female,75+ years,16.0,1815829.0,0.009000000000000001
Mexico,2013,male,15-24 years,1220.0,11520698.0,0.106
Mexico,2013,male,25-34 years,1151.0,10000769.0,0.115
Mexico,2013,male,35-54 years,1469.0,14385858.0,0.102
Mexico,2013,male,5-14 years,102.0,11898580.0,0.009000000000000001
Mexico,2013,male,55-74 years,565.0,5999782.0,0.094
Mexico,2013,male,75+ years,161.0,1328764.0,0.121
Mexico,2014,female,15-24 years,416.0,11280468.0,0.037
Mexico,2014,female,25-34 years,271.0,9978692.0,0.027
Mexico,2014,female,35-54 years,333.0,15556091.0,0.020999999999999998
Mexico,2014,female,5-14 years,109.0,11316008.0,0.01
Mexico,2014,female,55-74 years,91.0,6743397.0,0.013
Mexico,2014,female,75+ years,8.0,1862263.0,0.004
Mexico,2014,male,15-24 years,1334.0,11603241.0,0.115
Mexico,2014,male,25-34 years,1140.0,10118932.0,0.11299999999999999
Mexico,2014,male,35-54 years,1558.0,14784480.0,0.10500000000000001
Mexico,2014,male,5-14 years,129.0,11844045.0,0.011
Mexico,2014,male,55-74 years,612.0,6228708.0,0.098
Mexico,2014,male,75+ years,177.0,1376264.0,0.129
Mexico,2015,female,15-24 years,484.0,11354811.0,0.043000000000000003
Mexico,2015,female,25-34 years,267.0,10079012.0,0.026
Mexico,2015,female,35-54 years,303.0,15940497.0,0.019
Mexico,2015,female,5-14 years,95.0,11261292.0,0.008
Mexico,2015,female,55-74 years,88.0,7021916.0,0.013
Mexico,2015,female,75+ years,11.0,1915217.0,0.006
Mexico,2015,male,15-24 years,1347.0,11676480.0,0.115
Mexico,2015,male,25-34 years,1195.0,10243158.0,0.11699999999999999
Mexico,2015,male,35-54 years,1560.0,15181008.0,0.103
Mexico,2015,male,5-14 years,137.0,11790898.0,0.012
Mexico,2015,male,55-74 years,584.0,6465941.0,0.09000000000000001
Mexico,2015,male,75+ years,163.0,1427654.0,0.114
Mongolia,2016,female,15-24 years,18.0,246805.0,0.073
Mongolia,2016,female,25-34 years,15.0,292237.0,0.051
Mongolia,2016,female,35-54 years,15.0,406028.0,0.037
Mongolia,2016,female,5-14 years,11.0,259822.0,0.041999999999999996
Mongolia,2016,female,55-74 years,1.0,148196.0,0.007
Mongolia,2016,female,75+ years,3.0,26305.0,0.114
Mongolia,2016,male,15-24 years,85.0,252851.0,0.33599999999999997
Mongolia,2016,male,25-34 years,127.0,290660.0,0.437
Mongolia,2016,male,35-54 years,127.0,375631.0,0.33799999999999997
Mongolia,2016,male,5-14 years,16.0,270753.0,0.059
Mongolia,2016,male,55-74 years,29.0,113527.0,0.255
Mongolia,2016,male,75+ years,3.0,15349.0,0.195
Montenegro,2006,female,15-24 years,0.0,47824.0,0.0
Montenegro,2006,female,25-34 years,0.0,45421.0,0.0
Montenegro,2006,female,35-54 years,0.0,86005.0,0.0
Montenegro,2006,female,5-14 years,0.0,41138.0,0.0
Montenegro,2006,female,55-74 years,0.0,61112.0,0.0
Montenegro,2006,female,75+ years,0.0,16606.0,0.0
Montenegro,2006,male,15-24 years,0.0,50183.0,0.0
Montenegro,2006,male,25-34 years,0.0,44741.0,0.0
Montenegro,2006,male,35-54 years,0.0,85461.0,0.0
Montenegro,2006,male,5-14 years,0.0,44115.0,0.0
Montenegro,2006,male,55-74 years,0.0,51354.0,0.0
Montenegro,2006,male,75+ years,0.0,10925.0,0.0
Montenegro,2007,female,15-24 years,0.0,47411.0,0.0
Montenegro,2007,female,25-34 years,3.0,46000.0,0.06499999999999999
Montenegro,2007,female,35-54 years,10.0,86182.0,0.116
Montenegro,2007,female,5-14 years,0.0,40570.0,0.0
Montenegro,2007,female,55-74 years,12.0,61941.0,0.194
Montenegro,2007,female,75+ years,7.0,17124.0,0.40900000000000003
Montenegro,2007,male,15-24 years,5.0,49885.0,0.1
Montenegro,2007,male,25-34 years,12.0,45516.0,0.264
Montenegro,2007,male,35-54 years,27.0,85387.0,0.316
Montenegro,2007,male,5-14 years,1.0,43529.0,0.023
Montenegro,2007,male,55-74 years,29.0,52283.0,0.555
Montenegro,2007,male,75+ years,15.0,11416.0,1.314
Montenegro,2008,female,15-24 years,1.0,46646.0,0.020999999999999998
Montenegro,2008,female,25-34 years,5.0,46653.0,0.107
Montenegro,2008,female,35-54 years,15.0,86228.0,0.174
Montenegro,2008,female,5-14 years,0.0,40277.0,0.0
Montenegro,2008,female,55-74 years,15.0,62838.0,0.23900000000000002
Montenegro,2008,female,75+ years,10.0,17836.0,0.5609999999999999
Montenegro,2008,male,15-24 years,7.0,49423.0,0.14200000000000002
Montenegro,2008,male,25-34 years,9.0,46505.0,0.194
Montenegro,2008,male,35-54 years,22.0,85049.0,0.259
Montenegro,2008,male,5-14 years,3.0,43139.0,0.06999999999999999
Montenegro,2008,male,55-74 years,30.0,53422.0,0.562
Montenegro,2008,male,75+ years,9.0,11937.0,0.754
Montenegro,2009,female,15-24 years,1.0,45885.0,0.022
Montenegro,2009,female,25-34 years,2.0,47127.0,0.041999999999999996
Montenegro,2009,female,35-54 years,10.0,86065.0,0.116
Montenegro,2009,female,5-14 years,0.0,39987.0,0.0
Montenegro,2009,female,55-74 years,12.0,63879.0,0.188
Montenegro,2009,female,75+ years,5.0,18663.0,0.268
Montenegro,2009,male,15-24 years,3.0,48709.0,0.062
Montenegro,2009,male,25-34 years,1.0,47403.0,0.020999999999999998
Montenegro,2009,male,35-54 years,34.0,84584.0,0.402
Montenegro,2009,male,5-14 years,1.0,42803.0,0.023
Montenegro,2009,male,55-74 years,23.0,54561.0,0.422
Montenegro,2009,male,75+ years,15.0,12568.0,1.194
Netherlands,2006,female,15-24 years,34.0,963837.0,0.034999999999999996
Netherlands,2006,female,25-34 years,51.0,1042374.0,0.049
Netherlands,2006,female,35-54 years,207.0,2458615.0,0.08399999999999999
Netherlands,2006,female,5-14 years,3.0,974095.0,0.003
Netherlands,2006,female,55-74 years,141.0,1670944.0,0.08399999999999999
Netherlands,2006,female,75+ years,43.0,676057.0,0.064
Netherlands,2006,male,15-24 years,91.0,996333.0,0.091
Netherlands,2006,male,25-34 years,143.0,1044859.0,0.13699999999999998
Netherlands,2006,male,35-54 years,468.0,2508382.0,0.187
Netherlands,2006,male,5-14 years,1.0,1019999.0,0.001
Netherlands,2006,male,55-74 years,248.0,1623656.0,0.153
Netherlands,2006,male,75+ years,95.0,389546.0,0.244
Netherlands,2007,female,15-24 years,22.0,970052.0,0.023
Netherlands,2007,female,25-34 years,48.0,1017477.0,0.047
Netherlands,2007,female,35-54 years,171.0,2464793.0,0.06899999999999999
Netherlands,2007,female,5-14 years,4.0,972473.0,0.004
Netherlands,2007,female,55-74 years,124.0,1703333.0,0.073
Netherlands,2007,female,75+ years,41.0,686244.0,0.060000000000000005
Netherlands,2007,male,15-24 years,72.0,1003453.0,0.07200000000000001
Netherlands,2007,male,25-34 years,114.0,1018680.0,0.112
Netherlands,2007,male,35-54 years,427.0,2508053.0,0.17
Netherlands,2007,male,5-14 years,5.0,1018393.0,0.005
Netherlands,2007,male,55-74 years,250.0,1660580.0,0.15100000000000002
Netherlands,2007,male,75+ years,76.0,401873.0,0.189
Netherlands,2008,female,15-24 years,31.0,980609.0,0.032
Netherlands,2008,female,25-34 years,41.0,1001975.0,0.041
Netherlands,2008,female,35-54 years,184.0,2464321.0,0.075
Netherlands,2008,female,5-14 years,0.0,972276.0,0.0
Netherlands,2008,female,55-74 years,153.0,1737666.0,0.088
Netherlands,2008,female,75+ years,39.0,696023.0,0.056
Netherlands,2008,male,15-24 years,67.0,1014326.0,0.066
Netherlands,2008,male,25-34 years,119.0,1005566.0,0.118
Netherlands,2008,male,35-54 years,462.0,2502579.0,0.185
Netherlands,2008,male,5-14 years,5.0,1018474.0,0.005
Netherlands,2008,male,55-74 years,252.0,1698728.0,0.148
Netherlands,2008,male,75+ years,86.0,414420.0,0.208
Netherlands,2009,female,15-24 years,24.0,991956.0,0.024
Netherlands,2009,female,25-34 years,48.0,996321.0,0.048
Netherlands,2009,female,35-54 years,209.0,2458921.0,0.085
Netherlands,2009,female,5-14 years,2.0,971815.0,0.002
Netherlands,2009,female,55-74 years,131.0,1773158.0,0.074
Netherlands,2009,female,75+ years,48.0,705088.0,0.068
Netherlands,2009,male,15-24 years,77.0,1025904.0,0.075
Netherlands,2009,male,25-34 years,115.0,1003333.0,0.115
Netherlands,2009,male,35-54 years,484.0,2493610.0,0.194
Netherlands,2009,male,5-14 years,6.0,1017952.0,0.006
Netherlands,2009,male,55-74 years,290.0,1737021.0,0.16699999999999998
Netherlands,2009,male,75+ years,96.0,427097.0,0.225
Netherlands,2010,female,15-24 years,26.0,1000536.0,0.026
Netherlands,2010,female,25-34 years,53.0,997025.0,0.053
Netherlands,2010,female,35-54 years,208.0,2448571.0,0.085
Netherlands,2010,female,5-14 years,1.0,970105.0,0.001
Netherlands,2010,female,55-74 years,143.0,1809756.0,0.079
Netherlands,2010,female,75+ years,46.0,714774.0,0.064
Netherlands,2010,male,15-24 years,97.0,1034368.0,0.094
Netherlands,2010,male,25-34 years,115.0,1005583.0,0.114
Netherlands,2010,male,35-54 years,496.0,2479310.0,0.2
Netherlands,2010,male,5-14 years,5.0,1015895.0,0.005
Netherlands,2010,male,55-74 years,332.0,1774913.0,0.187
Netherlands,2010,male,75+ years,82.0,440573.0,0.186
Netherlands,2011,female,15-24 years,38.0,1004949.0,0.038
Netherlands,2011,female,25-34 years,63.0,1002441.0,0.063
Netherlands,2011,female,35-54 years,210.0,2433362.0,0.08600000000000001
Netherlands,2011,female,5-14 years,1.0,967820.0,0.001
Netherlands,2011,female,55-74 years,161.0,1847013.0,0.087
Netherlands,2011,female,75+ years,40.0,724633.0,0.055
Netherlands,2011,male,15-24 years,85.0,1039605.0,0.082
Netherlands,2011,male,25-34 years,138.0,1010996.0,0.136
Netherlands,2011,male,35-54 years,504.0,2459735.0,0.205
Netherlands,2011,male,5-14 years,3.0,1013127.0,0.003
Netherlands,2011,male,55-74 years,316.0,1813398.0,0.174
Netherlands,2011,male,75+ years,91.0,455083.0,0.2
Netherlands,2012,female,15-24 years,33.0,1006742.0,0.033
Netherlands,2012,female,25-34 years,58.0,1008927.0,0.057
Netherlands,2012,female,35-54 years,240.0,2414858.0,0.09899999999999999
Netherlands,2012,female,5-14 years,2.0,963480.0,0.002
Netherlands,2012,female,55-74 years,182.0,1885068.0,0.097
Netherlands,2012,female,75+ years,55.0,734017.0,0.075
Netherlands,2012,male,15-24 years,97.0,1041845.0,0.093
Netherlands,2012,male,25-34 years,143.0,1017789.0,0.14100000000000001
Netherlands,2012,male,35-54 years,532.0,2436155.0,0.21800000000000003
Netherlands,2012,male,5-14 years,4.0,1008342.0,0.004
Netherlands,2012,male,55-74 years,319.0,1852538.0,0.17200000000000001
Netherlands,2012,male,75+ years,91.0,469742.0,0.194
Netherlands,2013,female,15-24 years,46.0,1009345.0,0.046
Netherlands,2013,female,25-34 years,46.0,1014090.0,0.045000000000000005
Netherlands,2013,female,35-54 years,209.0,2394702.0,0.087
Netherlands,2013,female,5-14 years,3.0,956989.0,0.003
Netherlands,2013,female,55-74 years,186.0,1922945.0,0.097
Netherlands,2013,female,75+ years,59.0,744083.0,0.079
Netherlands,2013,male,15-24 years,93.0,1044562.0,0.089
Netherlands,2013,male,25-34 years,137.0,1024168.0,0.134
Netherlands,2013,male,35-54 years,555.0,2410644.0,0.23
Netherlands,2013,male,5-14 years,4.0,1002074.0,0.004
Netherlands,2013,male,55-74 years,409.0,1890352.0,0.216
Netherlands,2013,male,75+ years,109.0,485554.0,0.224
Netherlands,2014,female,15-24 years,48.0,1009345.0,0.048
Netherlands,2014,female,25-34 years,54.0,1014090.0,0.053
Netherlands,2014,female,35-54 years,228.0,2394702.0,0.095
Netherlands,2014,female,5-14 years,1.0,956989.0,0.001
Netherlands,2014,female,55-74 years,197.0,1922945.0,0.102
Netherlands,2014,female,75+ years,61.0,744083.0,0.082
Netherlands,2014,male,15-24 years,81.0,1044562.0,0.078
Netherlands,2014,male,25-34 years,117.0,1024168.0,0.114
Netherlands,2014,male,35-54 years,563.0,2410644.0,0.23399999999999999
Netherlands,2014,male,5-14 years,1.0,1002074.0,0.001
Netherlands,2014,male,55-74 years,391.0,1890352.0,0.207
Netherlands,2014,male,75+ years,97.0,485554.0,0.2
Netherlands,2015,female,15-24 years,34.0,1018674.0,0.033
Netherlands,2015,female,25-34 years,65.0,1030867.0,0.063
Netherlands,2015,female,35-54 years,211.0,2353550.0,0.09000000000000001
Netherlands,2015,female,5-14 years,6.0,943082.0,0.006
Netherlands,2015,female,55-74 years,220.0,1998082.0,0.11
Netherlands,2015,female,75+ years,55.0,770107.0,0.07100000000000001
Netherlands,2015,male,15-24 years,89.0,1058675.0,0.08399999999999999
Netherlands,2015,male,25-34 years,146.0,1045012.0,0.13999999999999999
Netherlands,2015,male,35-54 years,499.0,2362263.0,0.211
Netherlands,2015,male,5-14 years,1.0,987750.0,0.001
Netherlands,2015,male,55-74 years,418.0,1966083.0,0.213
Netherlands,2015,male,75+ years,129.0,523197.0,0.247
Netherlands,2016,female,15-24 years,35.0,1025443.0,0.034
Netherlands,2016,female,25-34 years,65.0,1043372.0,0.062
Netherlands,2016,female,35-54 years,217.0,2334777.0,0.093
Netherlands,2016,female,5-14 years,3.0,935592.0,0.003
Netherlands,2016,female,55-74 years,209.0,2037375.0,0.103
Netherlands,2016,female,75+ years,87.0,781301.0,0.111
Netherlands,2016,male,15-24 years,77.0,1067719.0,0.07200000000000001
Netherlands,2016,male,25-34 years,159.0,1061905.0,0.15
Netherlands,2016,male,35-54 years,478.0,2341693.0,0.204
Netherlands,2016,male,5-14 years,6.0,980607.0,0.006
Netherlands,2016,male,55-74 years,436.0,2004642.0,0.217
Netherlands,2016,male,75+ years,123.0,541327.0,0.22699999999999998
New Zealand,2006,female,15-24 years,24.0,299490.0,0.08
New Zealand,2006,female,25-34 years,28.0,283300.0,0.09899999999999999
New Zealand,2006,female,35-54 years,52.0,619730.0,0.08399999999999999
New Zealand,2006,female,5-14 years,4.0,293570.0,0.014
New Zealand,2006,female,55-74 years,23.0,360390.0,0.064
New Zealand,2006,female,75+ years,8.0,139990.0,0.057
New Zealand,2006,male,15-24 years,95.0,305250.0,0.311
New Zealand,2006,male,25-34 years,72.0,263090.0,0.27399999999999997
New Zealand,2006,male,35-54 years,136.0,584130.0,0.23299999999999998
New Zealand,2006,male,5-14 years,2.0,308750.0,0.006
New Zealand,2006,male,55-74 years,69.0,344980.0,0.2
New Zealand,2006,male,75+ years,14.0,95930.0,0.146
New Zealand,2007,female,15-24 years,23.0,302660.0,0.076
New Zealand,2007,female,25-34 years,14.0,281170.0,0.05
New Zealand,2007,female,35-54 years,55.0,627060.0,0.088
New Zealand,2007,female,5-14 years,1.0,290770.0,0.003
New Zealand,2007,female,55-74 years,18.0,371080.0,0.049
New Zealand,2007,female,75+ years,7.0,142060.0,0.049
New Zealand,2007,male,15-24 years,70.0,309990.0,0.22599999999999998
New Zealand,2007,male,25-34 years,80.0,262570.0,0.305
New Zealand,2007,male,35-54 years,150.0,588830.0,0.255
New Zealand,2007,male,5-14 years,1.0,305270.0,0.003
New Zealand,2007,male,55-74 years,52.0,354950.0,0.146
New Zealand,2007,male,75+ years,23.0,99040.0,0.232
New Zealand,2008,female,15-24 years,38.0,304640.0,0.125
New Zealand,2008,female,25-34 years,18.0,280380.0,0.064
New Zealand,2008,female,35-54 years,52.0,631720.0,0.082
New Zealand,2008,female,5-14 years,3.0,287370.0,0.01
New Zealand,2008,female,55-74 years,22.0,381910.0,0.058
New Zealand,2008,female,75+ years,6.0,144290.0,0.041999999999999996
New Zealand,2008,male,15-24 years,83.0,314500.0,0.264
New Zealand,2008,male,25-34 years,70.0,263560.0,0.266
New Zealand,2008,male,35-54 years,139.0,590880.0,0.235
New Zealand,2008,male,5-14 years,2.0,301970.0,0.007
New Zealand,2008,male,55-74 years,69.0,365500.0,0.189
New Zealand,2008,male,75+ years,18.0,101730.0,0.177
New Zealand,2009,female,15-24 years,21.0,307230.0,0.068
New Zealand,2009,female,25-34 years,20.0,281930.0,0.07100000000000001
New Zealand,2009,female,35-54 years,42.0,634540.0,0.066
New Zealand,2009,female,5-14 years,4.0,285710.0,0.014
New Zealand,2009,female,55-74 years,23.0,393990.0,0.058
New Zealand,2009,female,75+ years,8.0,146230.0,0.055
New Zealand,2009,male,15-24 years,94.0,320230.0,0.294
New Zealand,2009,male,25-34 years,64.0,267390.0,0.23900000000000002
New Zealand,2009,male,35-54 years,144.0,591800.0,0.243
